"","meanNNTDnatives","meanNNTDinvasives","n.natives","n.invasives","t.NNTD.p.value","t.NNTD.conf.int.Lo","t.NNTD.conf.int.Hi","meanMFDnat_nat","meanMFDinv_nat","t.MFD.p.value","t.MFD.conf.int.Lo","t.MFD.conf.int.Hi"
"Little_Cactus","0.0400558241218362","0.0115964126304624","22","10","0.875537951917083","-0.355837178146705","0.412756001129452","0.36215929213626","0.341596902367932","0.759807333400582","-0.121820747577323","0.16294552711398"
"Little_McConnell_Island","0.155272929701701","-0.124563953780266","36","27","0.0645751423614793","-0.0174610875424226","0.577134854506357","0.67584321969167","0.509554175432833","0.00285768260875647","0.0604790020618768","0.272099086455797"
"Little_Nob","269.276636","94.353046","4","1","NA","NA","NA","308.577598333333","235.7323265","NA","NA","NA"
"Little_Oak","-0.150876905858897","-0.0851098741982139","5","6","0.692043156281492","-0.429929762701747","0.298395699380381","0.25042308785848","0.269821147787162","0.693955270867543","-0.12950517424011","0.0907090543827464"
"Little_Sucia_Island","0.0275487218701048","-0.140132137930625","50","21","0.151940207741143","-0.0642693710228332","0.399631090624293","0.670194510587389","0.677044043731527","0.909762958809516","-0.127670349569836","0.11397128328156"
"Low_Island","-0.0986204774363043","-0.0933263935170074","18","14","0.975408547391509","-0.353129117280938","0.342540949442344","0.501042379331269","0.409664998516258","0.00138060267119077","0.0390429421140834","0.143711819515939"
"Mackaye_Harbor_Island","0.151924673787484","-0.306164422055464","12","13","0.00994021767525553","0.120913566255813","0.795264625430083","0.370252786666756","0.348490670696322","0.746599396513383","-0.11589414840935","0.159418380350219"
"Massacre_Bay__1_Island","-0.101324280139404","-0.140549339033279","7","6","0.756858743781127","-0.232763741139369","0.311213858927118","0.234849237901922","0.23529651015196","0.993190715111802","-0.113644422301275","0.1127498778012"
"Matia_Island","-0.0101675837684295","-0.249699474438003","80","39","0.0155672951164682","0.0469870195077749","0.432076761831373","0.723599668010143","0.716285533467235","0.880085997107763","-0.0886602748096963","0.103288543895513"
"Matia_West__1","-4.73678837905583e-05","-0.305347359432396","44","13","0.0204386044899283","0.0506733592108378","0.559926623886374","0.822081916300845","0.787455597068252","0.644404075868618","-0.116929748934892","0.186182387400078"
