"","meanNNTDnatives","meanNNTDinvasives","n.natives","n.invasives","t.NNTD.p.value","t.NNTD.conf.int.Lo","t.NNTD.conf.int.Hi","meanMFDnat_nat","meanMFDinv_nat","t.MFD.p.value","t.MFD.conf.int.Lo","t.MFD.conf.int.Hi"
"East_Sucia_4_Island","-0.0935007713078954","-0.403627332641858","5","8","0.254353127453204","-0.260814020877677","0.881067143545601","0.671018232491019","0.830117503251919","0.474150572590664","-0.634435418802099","0.3162368772803"
"East_Sucia_6_Island","0","-0.234835585634696","2","9","0.807444232196146","-6.87599150673922","7.34566267800861","0.609895752881823","0.861072555490646","0.435027773559294","-1.31284592115484","0.810492315937189"
"East_Sucia_7_Island","0.0471417338199455","0.225935977862922","10","11","0.553296626409394","-0.799726837016823","0.44213834893087","0.691708123907195","0.879263060610994","0.294725826337428","-0.552217247027306","0.177107373619709"
"East_Sucia_8_Island","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Ewing_Island","-0.00370854403404311","-0.187200667418314","18","10","0.440893600779167","-0.307854784728643","0.674839031497185","0.845914618033565","0.98857699358771","0.382249630790701","-0.480483289652042","0.195158538543752"
"Fawn_Island","0.0282715933727895","-0.175208407974094","6","17","0.587676868368822","-0.631945596492134","1.0389055991859","0.81929131078552","0.750337458703564","0.692585922879398","-0.315685365358961","0.453593069522872"
"Flat_Top_Island","0.254041229591844","0.111938153926967","15","17","0.510951233535606","-0.294130561140187","0.57833671246994","0.874336148947318","0.744498982938705","0.248934127528347","-0.0971610649102886","0.356835396927514"
"Flint_Beach_Island","0.0678766701805235","0.0977619316891062","6","11","0.935641255439912","-0.832162703819196","0.772392180802031","0.678146560782552","0.7682513061925","0.578080460765606","-0.442122902350091","0.261913411530193"
"Flower_Island","-0.0844219532926016","0.802135865010398","9","10","0.00284245134515707","-1.41621101112795","-0.356904625478048","0.837610185058602","0.725764305548147","0.458045881842123","-0.200432514670042","0.424124273690952"
"Fortress_Island","-0.102275854587086","0.0858577002059591","2","9","0.811728469733185","-4.38245961539583","4.00619250580974","0.790152673372106","0.8605861893066","0.728053326238869","-0.514568436075869","0.373701404206882"
"Gossip_Island","-0.337701469290808","0.0961448191333192","4","8","0.504731794344248","-2.03809706980894","1.17040449296068","1.03351926133052","0.747383712369392","0.273936403732727","-0.33831285429548","0.910583952217741"
"Hat_Island","-0.0974244403808999","0.0364613019470705","14","11","0.64094403166657","-0.722878173594533","0.455106688938592","0.795647697407741","0.668984049471413","0.2363062022011","-0.0888649785518504","0.342192274424506"
"Huckleberry_Island","0.0758143720751994","-0.23806358291133","16","15","0.26667252525529","-0.253397934666629","0.881153844639688","0.850944265727649","1.01028110422083","0.213703908460465","-0.416506319361384","0.0978326423750286"
"Iceberg_Island","0","0.367879578019064","2","9","0.735814741716571","-8.36021161530076","7.62445245926263","0.697576681924704","0.847746891576909","0.41962434217991","-0.646121103587339","0.34578068428293"
"Little_Cactus","0","-0.310160477173759","2","6","0.750074369357598","-7.57388107229565","8.19420202664317","0.564353368912621","0.720106795089597","0.703776703349376","-1.79528158081373","1.48377472845978"
"Little_McConnell_Island","0.143246397656926","0.0762142773611787","10","18","0.806418803755452","-0.4963145223528","0.630378762944296","0.75991935332877","0.68131306365909","0.571778016995127","-0.215423690147775","0.372636269487135"
"Little_Nob","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Little_Oak","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Little_Sucia_Island","0.185618224021261","0.140213452609815","16","11","0.85249587698402","-0.456780858201961","0.547590401024854","0.820929529181433","0.961983244868111","0.300509136978259","-0.419452300361256","0.137344868987901"
