"","Aleck_Rock.Aleck_Rock","Aleck_Rock.Aleck_Rock.1","Barren_Island.Barren_Island","Barren_Island.Barren_Island.1","Battleship_Island.Battleship_Island","Battleship_Island.Battleship_Island.1","Blind_Island.Blind_Island","Blind_Island.Blind_Island.1","Boulder_Island.Boulder_Island","Boulder_Island.Boulder_Island.1","Broken_Point_Island.Broken_Point_Island","Broken_Point_Island.Broken_Point_Island.1","Buck_Island.Buck_Island","Buck_Island.Buck_Island.1","Castle_Island.Castle_Island","Castle_Island.Castle_Island.1","Cemetery_Island.Cemetery_Island","Cemetery_Island.Cemetery_Island.1","Charles_Island.Charles_Island","Charles_Island.Charles_Island.1","Cliff_Island.Cliff_Island","Cliff_Island.Cliff_Island.1","Colville_Island.Colville_Island","Colville_Island.Colville_Island.1","Coon_Island.Coon_Island","Coon_Island.Coon_Island.1","Crab_Island.Crab_Island","Crab_Island.Crab_Island.1","Deadman_Island.Deadman_Island","Deadman_Island.Deadman_Island.1","Dot_Island.Dot_Island","Dot_Island.Dot_Island.1","Dotlet_Island.Dotlet_Island","Dotlet_Island.Dotlet_Island.1","East_Sucia_1_Island.East_Sucia_1_Island","East_Sucia_1_Island.East_Sucia_1_Island.1","East_Sucia_2_Island.East_Sucia_2_Island","East_Sucia_2_Island.East_Sucia_2_Island.1","East_Sucia_3_Island.East_Sucia_3_Island","East_Sucia_3_Island.East_Sucia_3_Island.1","East_Sucia_4_Island.East_Sucia_4_Island","East_Sucia_4_Island.East_Sucia_4_Island.1","East_Sucia_6_Island.East_Sucia_6_Island","East_Sucia_6_Island.East_Sucia_6_Island.1","East_Sucia_7_Island.East_Sucia_7_Island","East_Sucia_7_Island.East_Sucia_7_Island.1","East_Sucia_8_Island.East_Sucia_8_Island","East_Sucia_8_Island.East_Sucia_8_Island.1","Ewing_Island.Ewing_Island","Ewing_Island.Ewing_Island.1","Fawn_Island.Fawn_Island","Fawn_Island.Fawn_Island.1","Flat_Top_Island.Flat_Top_Island","Flat_Top_Island.Flat_Top_Island.1","Flint_Beach_Island.Flint_Beach_Island","Flint_Beach_Island.Flint_Beach_Island.1","Flower_Island.Flower_Island","Flower_Island.Flower_Island.1","Fortress_Island.Fortress_Island","Fortress_Island.Fortress_Island.1","Gossip_Island.Gossip_Island","Gossip_Island.Gossip_Island.1","Hat_Island.Hat_Island","Hat_Island.Hat_Island.1","Huckleberry_Island.Huckleberry_Island","Huckleberry_Island.Huckleberry_Island.1","Iceberg_Island.Iceberg_Island","Iceberg_Island.Iceberg_Island.1","Little_Cactus.Little_Cactus","Little_Cactus.Little_Cactus.1","Little_McConnell_Island.Little_McConnell_Island","Little_McConnell_Island.Little_McConnell_Island.1","Little_Nob.Little_Nob","Little_Nob.Little_Nob.1","Little_Oak.Little_Oak","Little_Oak.Little_Oak.1","Little_Sucia_Island.Little_Sucia_Island","Little_Sucia_Island.Little_Sucia_Island.1","Low_Island.Low_Island","Low_Island.Low_Island.1","Mackaye_Harbor_Island.Mackaye_Harbor_Island","Mackaye_Harbor_Island.Mackaye_Harbor_Island.1","Massacre_Bay__1_Island.Massacre_Bay__1_Island","Massacre_Bay__1_Island.Massacre_Bay__1_Island.1","Matia_Island.Matia_Island","Matia_Island.Matia_Island.1","Matia_West__1.Matia_West__1","Matia_West__1.Matia_West__1.1","Matia_West__2.Matia_West__2","Matia_West__2.Matia_West__2.1","McConnell_Island.McConnell_Island","McConnell_Island.McConnell_Island.1","Near_Decatur_Island___Unnamed__3.Near_Decatur_Island___Unnamed__3","Near_Decatur_Island___Unnamed__3.Near_Decatur_Island___Unnamed__3.1","Nob_Island.Nob_Island","Nob_Island.Nob_Island.1","North_Finger_Island.North_Finger_Island","North_Finger_Island.North_Finger_Island.1","Oak_Island.Oak_Island","Oak_Island.Oak_Island.1","Pole_Island.Pole_Island","Pole_Island.Pole_Island.1","Posey_Island.Posey_Island","Posey_Island.Posey_Island.1","Reef_Island.Reef_Island","Reef_Island.Reef_Island.1","Reeflet_Island.Reeflet_Island","Reeflet_Island.Reeflet_Island.1","Rim_Island.Rim_Island","Rim_Island.Rim_Island.1","Ripple_Island.Ripple_Island","Ripple_Island.Ripple_Island.1","Rum_Island.Rum_Island","Rum_Island.Rum_Island.1","Saddlebag_Island.Saddlebag_Island","Saddlebag_Island.Saddlebag_Island.1","Secar_Rock.Secar_Rock","Secar_Rock.Secar_Rock.1","Sentinel_Island.Sentinel_Island","Sentinel_Island.Sentinel_Island.1","Skull_Island.Skull_Island","Skull_Island.Skull_Island.1","Small_Island_near_Charles.Small_Island_near_Charles","Small_Island_near_Charles.Small_Island_near_Charles.1","Swirl_Rock_Central.Swirl_Rock_Central","Swirl_Rock_Central.Swirl_Rock_Central.1","Turn_Island.Turn_Island","Turn_Island.Turn_Island.1","Turnlet_Island.Turnlet_Island","Turnlet_Island.Turnlet_Island.1","Unnamed__1_near_Long_Island.Unnamed__1_near_Long_Island","Unnamed__1_near_Long_Island.Unnamed__1_near_Long_Island.1","Unnamed__2_near_Long_Island.Unnamed__2_near_Long_Island","Unnamed__2_near_Long_Island.Unnamed__2_near_Long_Island.1","Unnamed__3_near_Long_Island.Unnamed__3_near_Long_Island","Unnamed__3_near_Long_Island.Unnamed__3_near_Long_Island.1","Unnamed_72_Island.Unnamed_72_Island","Unnamed_72_Island.Unnamed_72_Island.1","Victim_Island.Victim_Island","Victim_Island.Victim_Island.1","Willow_Island.Willow_Island","Willow_Island.Willow_Island.1","Yellow_Island.Yellow_Island","Yellow_Island.Yellow_Island.1"
"island","Aleck_Rock","Aleck_Rock","Barren_Island","Barren_Island","Battleship_Island","Battleship_Island","Blind_Island","Blind_Island","Boulder_Island","Boulder_Island","Broken_Point_Island","Broken_Point_Island","Buck_Island","Buck_Island","Castle_Island","Castle_Island","Cemetery_Island","Cemetery_Island","Charles_Island","Charles_Island","Cliff_Island","Cliff_Island","Colville_Island","Colville_Island","Coon_Island","Coon_Island","Crab_Island","Crab_Island","Deadman_Island","Deadman_Island","Dot_Island","Dot_Island","Dotlet_Island","Dotlet_Island","East_Sucia_1_Island","East_Sucia_1_Island","East_Sucia_2_Island","East_Sucia_2_Island","East_Sucia_3_Island","East_Sucia_3_Island","East_Sucia_4_Island","East_Sucia_4_Island","East_Sucia_6_Island","East_Sucia_6_Island","East_Sucia_7_Island","East_Sucia_7_Island","East_Sucia_8_Island","East_Sucia_8_Island","Ewing_Island","Ewing_Island","Fawn_Island","Fawn_Island","Flat_Top_Island","Flat_Top_Island","Flint_Beach_Island","Flint_Beach_Island","Flower_Island","Flower_Island","Fortress_Island","Fortress_Island","Gossip_Island","Gossip_Island","Hat_Island","Hat_Island","Huckleberry_Island","Huckleberry_Island","Iceberg_Island","Iceberg_Island","Little_Cactus","Little_Cactus","Little_McConnell_Island","Little_McConnell_Island","Little_Nob","Little_Nob","Little_Oak","Little_Oak","Little_Sucia_Island","Little_Sucia_Island","Low_Island","Low_Island","Mackaye_Harbor_Island","Mackaye_Harbor_Island","Massacre_Bay__1_Island","Massacre_Bay__1_Island","Matia_Island","Matia_Island","Matia_West__1","Matia_West__1","Matia_West__2","Matia_West__2","McConnell_Island","McConnell_Island","Near_Decatur_Island___Unnamed__3","Near_Decatur_Island___Unnamed__3","Nob_Island","Nob_Island","North_Finger_Island","North_Finger_Island","Oak_Island","Oak_Island","Pole_Island","Pole_Island","Posey_Island","Posey_Island","Reef_Island","Reef_Island","Reeflet_Island","Reeflet_Island","Rim_Island","Rim_Island","Ripple_Island","Ripple_Island","Rum_Island","Rum_Island","Saddlebag_Island","Saddlebag_Island","Secar_Rock","Secar_Rock","Sentinel_Island","Sentinel_Island","Skull_Island","Skull_Island","Small_Island_near_Charles","Small_Island_near_Charles","Swirl_Rock_Central","Swirl_Rock_Central","Turn_Island","Turn_Island","Turnlet_Island","Turnlet_Island","Unnamed__1_near_Long_Island","Unnamed__1_near_Long_Island","Unnamed__2_near_Long_Island","Unnamed__2_near_Long_Island","Unnamed__3_near_Long_Island","Unnamed__3_near_Long_Island","Unnamed_72_Island","Unnamed_72_Island","Victim_Island","Victim_Island","Willow_Island","Willow_Island","Yellow_Island","Yellow_Island"
"Metric","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat","NNFD_inv","MFD_inv_nat"
"n.inv.tax","16","16","13","13","24","24","11","11","18","18","12","12","7","7","19","19","5","5","38","38","25","25","17","17","32","32","4","4","16","16","26","26","9","9","16","16","14","14","14","14","9","9","11","11","18","18","3","3","16","16","31","31","33","33","15","15","18","18","15","15","15","15","27","27","32","32","16","16","10","10","27","27","1","1","6","6","21","21","14","14","13","13","6","6","39","39","13","13","8","8","36","36","13","13","20","20","24","24","18","18","14","14","26","26","21","21","12","12","11","11","15","15","16","16","43","43","NA","NA","25","25","37","37","3","3","4","4","39","39","16","16","14","14","11","11","4","4","15","15","30","30","19","19","49","49"
"mean.obs.metric","-0.10448556796116","-0.160483234953762","-0.00745889128078288","-0.177089394874539","-0.155675384621416","-0.238220315404618","-0.00332341382765405","-0.0403018990431955","-0.130764856206733","-0.205110614385036","-0.0549455032980061","-0.0689531812401139","-0.478625247349098","-0.51027539049948","-0.106298491082604","-0.380068980982848","-0.547236742437204","-0.301430462611467","-0.29632765660049","-0.477199715144389","-0.0875766238339974","-0.352246863530842","-0.185659054297378","-0.307532374471785","-0.19799372448519","-0.355515099789975","-0.189245274470736","-0.189245274470736","-0.0807452560849154","-0.285002612081652","-0.0474851929681515","-0.328893537833814","-0.359475642331702","-0.314228623278484","-0.212883565628628","-0.215753893615983","0.0293321265341495","-0.070416349171127","0.0328063463105317","-0.061850880968212","-0.360063941983004","-0.293699396779436","-0.254112303767657","-0.247415824098597","-0.133080475049231","-0.3201065132766","-0.573057796833953","-0.458489779348545","-0.205211961350099","-0.399202706999003","-0.134794040706343","-0.432095246922723","-0.142401764678741","-0.303802285864817","-0.161547446110418","-0.191520366344528","-0.087648852338674","-0.285404574686488","-0.245228937029177","-0.32396772782182","-0.0815812726059853","-0.385087295210439","-0.0872901894626108","-0.271764034130367","-0.0786740617215268","-0.280746043906037","-0.0475767986690152","-0.167620274499029","0.0115964126304624","-0.210769708098971","-0.124563953780266","-0.255782002636066","-0.522878745280338","-0.513893477890224","-0.0851098741982139","0.00080719927072646","-0.140132137930625","-0.509936190255016","-0.0933263935170074","-0.0948469983277988","-0.306164422055464","-0.109239938143782","-0.140549339033279","-0.0133017544883679","-0.249699474438003","-0.446641664098266","-0.305347359432396","-0.684446509176683","-0.269531046641052","-0.547645012889399","-0.100063958340698","-0.297803808378602","-0.308369910910079","-0.453890423236147","-0.167187679200332","-0.359349507739874","-0.102390953176369","-0.313067556611849","-0.0551442380166461","-0.390341648603505","-0.12195307473907","-0.260960223389248","-0.106735933999027","-0.414686004681819","-0.0239820295530503","-0.374362390888703","-0.167843688894566","-0.133031148926653","-0.380465892906847","-0.30533860928287","-0.127015130197885","-0.335174076477775","-0.257354053779722","-0.511876807058401","-0.0678942531748812","-0.272331077613413",NA,NA,"-0.151637985235607","-0.347817533631458","-0.0687511947115885","-0.243407965759618","-0.401373327551976","-0.177618042553289","-0.0910542372232331","0.0103969314053333","-0.273852934909867","-0.309961891291237","-0.0408825830293667","-0.248367310414597","-0.0654628062847319","-0.0528873444053459","0.00093405614230922","0.0438188514300788","0.024227503252014","0.0867377138172974","-0.280493260059021","-0.257944987601491","-0.162581312883466","-0.225198007091398","-0.146245643926927","-0.404811739545378","-0.0622856627898796","-0.172621720603263"
"mean.randomized.null","-0.0492793784432793","-0.083380741830827","-0.136067637441884","-0.0673301601230068","-0.0311593427008681","-0.195856888624023","0.168761315532239","0.0448243813251451","-0.00345147458528284","-0.00683457597991067","-0.0432229215203625","-0.0928379634273395","-0.263454670294269","-0.225272296461965","-0.0506873808410693","-0.227244499617424","-0.321153603192386","-0.0627255331238698","-0.165702668477567","-0.306902019570031","-0.103919177060333","-0.292679525284752","-0.232023103726131","-0.257259525268576","-0.111044417434344","-0.227692101545456","-0.0706877837262989","-0.110281292493245","-0.0182500471872006","-0.197779585847036","-0.0306702093793196","-0.211126109392519","0.0178171551785335","-0.000944734176172794","-0.0209247095591028","-0.0151562574003515","0.0710647130497506","-0.014554624657751","0.11132934017661","0.115008447798989","-0.0249150576350426","-0.119981082846077","-0.143573196520903","-0.0607529882485223","-0.0314643335566194","-0.193335429245524","-0.0741585498944811","0.00379857174802791","-0.170448608219618","-0.319917309502813","-0.104375168902088","-0.296678208527452","-0.145063593147034","-0.263932766693472","0.0272298429673495","-0.0296779059167246","-0.16554610970396","-0.280259889109602","-0.0268669203840185","-0.0928485355807651","-0.00499977190566285","-0.158225852370991","-0.074800644198916","-0.227409061737811","-0.0784743967386043","-0.255532811207777","-0.0144033332502794","-0.0574881659746675","0.0654450126924609","0.0441252719767899","-0.0882955175160958","-0.161718582600331","-0.0727873114193018","-0.0806665502736383","0.120044102329113","0.158216096504233","-0.133857832061072","-0.446898167472963","0.0291219227071378","-0.0394368862679389","-0.11568611529577","0.0442953969546295","0.03254851893864","0.0767482998434288","-0.107605334683704","-0.391914008303502","-0.108596482388106","-0.461260904852529","-0.0196688168239356","-0.246923511786221","-0.142238211928205","-0.269930810893614","-0.114033522393558","-0.206246086248533","-0.0920788396485465","-0.234475449423919","-0.120193590213351","-0.273795162979332","0.00268633064603592","-0.271944273623764","-0.0709399932550172","-0.11822496382663","-0.0126865279516092","-0.236879261481549","-0.117237140122681","-0.313028715202885","-0.125343450685076","-0.0344823369365512","-0.166552756418029","-0.141381630472271","-0.0553276605484723","-0.184840367585274","-0.093747640100741","-0.306641074844562","-0.118583565655248","-0.275165697283532","NaN","NaN","-0.119690308323007","-0.255183607016133","-0.0801658781880924","-0.217719895920566","-0.129483863246177","0.0278219545296009","0.198911570208975","0.119919781373139","-0.159993112021936","-0.292470088876793","0.0158822955548917","-0.143637727965046","0.0726087677832957","0.0797674077395156","0.0990218883771597","0.0916042722112079","-0.0439292300398289","0.106988678264031","-0.169462108933797","-0.0688004730101948","-0.0470182282136849","-0.130883745085375","-0.160408006420042","-0.300689680442464","-0.0816699799079718","-0.162942364427451"
"median.randomized.null","-0.0512541537570066","-0.0822072204706026","-0.135092525415096","-0.0731881717716036","-0.0311943366120732","-0.196113753592905","0.160948057622497","0.0383431753279064","-0.00214909649994762","-0.00809622675031273","-0.0458285347239273","-0.0917240252016407","-0.263975425869892","-0.23377598802653","-0.050614783078171","-0.229574137483139","-0.306017982622235","-0.0731233473171719","-0.166048934608976","-0.307600591724271","-0.104591934632666","-0.29214133738179","-0.228467884300303","-0.259499573760514","-0.10889369365738","-0.227158408174996","-0.0850274375738602","-0.121166454637949","-0.0139093378607984","-0.200450324568553","-0.0270906418081584","-0.213241425406264","0.0126557384371739","-0.00865715491802646","-0.015918456894733","-0.0216126223090095","0.071617778684775","-0.0193838919194887","0.124083583781065","0.110992803160852","-0.0204163029853808","-0.127069278283804","-0.141657336698296","-0.0640493932024254","-0.0288320502630767","-0.196348757458704","-0.102059991327962","-0.0197953115119064","-0.174243457759972","-0.325347061832158","-0.105344474252285","-0.298068413801985","-0.144786870745545","-0.263290506117581","0.0303303978571583","-0.0315628883760574","-0.163866914438105","-0.283531858136894","-0.0241640847339007","-0.0994457692512934","-0.00114675575185167","-0.16279029641069","-0.0737024308729213","-0.226967409869524","-0.0790274417558199","-0.257530519673601","-0.0162829140843741","-0.0587979544493567","0.0674639335321026","0.0356653494642323","-0.0871812662845017","-0.165371297708079","-0.101411711765973","-0.111245255088183","0.109120014195759","0.147357806939535","-0.127870171476614","-0.450618041358802","0.0210846891935115","-0.0434739474355323","-0.115482063950564","0.0397765126224","0.0153857252269212","0.0649458110898884","-0.107786918028398","-0.392950840622176","-0.106559615271145","-0.460957792583678","-0.0146689486517116","-0.255506322948088","-0.140412692992682","-0.270538247162069","-0.114336300907534","-0.201997648623458","-0.0940360061327067","-0.237010969886674","-0.116554219039564","-0.275152425215994","0.00736840156824961","-0.27153169047739","-0.0658759917699845","-0.122104249091497","-0.00929978431206274","-0.233458014345849","-0.115667736258403","-0.311803431734783","-0.119989808319335","-0.0383021858278499","-0.170091260860907","-0.144208930372911","-0.0496116977579234","-0.189106575116697","-0.0956971871130425","-0.309667089900279","-0.118573226570651","-0.27365546779175",NA,NA,"-0.120146482806758","-0.253415384255326","-0.0785898230587463","-0.21773426841896","-0.117806021973292","0.00781612436913973","0.177493247825246","0.100107407006549","-0.159601937274508","-0.295515004722521","0.0118687820037392","-0.144420856907191","0.0699002767281743","0.0791880829699302","0.096086803062371","0.0834920191855075","-0.057781552455629","0.0935382482112698","-0.164789953515935","-0.074186927770498","-0.0456215967097282","-0.133005636940359","-0.161884912116842","-0.30456047987573","-0.0833612672690971","-0.164756555383371"
"sd.randomized.null","0.100491268630253","0.102994500679773","0.143399460329409","0.111482582733444","0.0939668091483665","0.0874882221695258","0.163069540465412","0.128747350781237","0.0969266988202577","0.0938614939702784","0.127677081986348","0.116162677189797","0.203358774583959","0.187918550312683","0.0887613699655249","0.091228846143072","0.302213450989202","0.180400536986051","0.0779326312201054","0.0644415819507269","0.0876767916174537","0.0798398324703785","0.110779434368772","0.106314857201035","0.077183455621486","0.0719128756004954","0.214006113789969","0.214389163158162","0.104608489180086","0.105049382980296","0.0863088452161304","0.0824114034133985","0.159710298564685","0.153333644420004","0.118295276575698","0.109898697049566","0.128247809520667","0.117751001385846","0.137648921813509","0.123743521465894","0.142796520460921","0.140406318389964","0.136463185008893","0.126872191183105","0.107282991017649","0.0994637189490173","0.327608372513416","0.316799289631662","0.117564315737132","0.109197694036888","0.0892680944671443","0.0769182911552095","0.0707233560164482","0.0655210878455137","0.143017338771944","0.108778187454985","0.114338562051726","0.102341469466111","0.107815720479111","0.111665128809558","0.110744253900112","0.110332046868668","0.0744547964115644","0.0795939245298932","0.0680401451096822","0.0712430687450603","0.0962948294762622","0.105082775124548","0.136116920996094","0.145180782079309","0.101705821467777","0.0794913161211449","0.308594964562559","0.303414105354796","0.176615888884725","0.171813371242891","0.0999598315926701","0.092556300257443","0.160115041468825","0.12690770669383","0.149490697139347","0.124279973208319","0.19120252232687","0.179962312720873","0.0662061253573881","0.0582220563549998","0.120536797807966","0.119133240931603","0.1353090067587","0.153546414447966","0.080249417258569","0.0700493159193017","0.126546284933347","0.125271965976402","0.0961184326400809","0.0954399655434533","0.0931960916630844","0.0853018368279832","0.101705589362227","0.0943029636506408","0.139322861231891","0.109143406942429","0.0759133721829123","0.0733541545714112","0.106244106144714","0.0924123881094619","0.124761064631585","0.113538230563256","0.171112248488464","0.136648260553951","0.119030446784152","0.114522470951076","0.127438266559341","0.116921708432496","0.0584593724048483","0.058672721549755",NA,NA,"0.0883510754061901","0.0763478869515937","0.0697146457572953","0.0670565609280007","0.349724332101827","0.275482084679221","0.290638941705042","0.260492886845673","0.0673541277241989","0.0618581759018907","0.104975653174537","0.103455318031755","0.113967788434021","0.109183461919714","0.142612280813709","0.134178235118231","0.208995643808863","0.211015365534654","0.123379172403034","0.110422593118644","0.0800173061715557","0.0799131922912507","0.0989391026219055","0.101317049277181","0.0441730525316934","0.046407724014007"
"se.randomized.null","-0.00155835077558165","-0.00263673057179891","-0.0043028365015436","-0.00212916661212544","-0.00098534493328486","-0.00619353863485834","0.00533670138008227","0.00141747139695375","-0.000109145209756788","-0.000216128269379949","-0.00136682879131054","-0.00293579417761805","-0.00833116818338592","-0.007123735505565","-0.0016028757208616","-0.0071861020453632","-0.0101557686485786","-0.00198355552119765","-0.00523997846756897","-0.00970509400346867","-0.00328621292080973","-0.00925533924396658","-0.00733721477556076","-0.00813526049622341","-0.00351153280539039","-0.00720025646113985","-0.00223534399324489","-0.00348740067585885","-0.000577117165171033","-0.00625433965961435","-0.00096987717952909","-0.00667639379210228","0.000563427917888299","-2.98751178010881e-05","-0.000661697415842624","-0.000479282941888934","0.00224726354503503","-0.000460257644073419","0.00352054285361778","0.00363688645205383","-0.000787883301611027","-0.00379413497926961","-0.00454018311957017","-0.00192117817526774","-0.000994989590981839","-0.00611380308822184","-0.002345099256418","0.000120121385793354","-0.00539005825979691","-0.0101166736094192","-0.00330063264895373","-0.00938178871085138","-0.00458731359912621","-0.008346286919012","0.000861083241055423","-0.000938497788810371","-0.00523502764444616","-0.00886259586372562","-0.00084960662127904","-0.00293612849846402","-0.000158106670032151","-0.00500354078213883","-0.00236540406116435","-0.00719130595653331","-0.00248157831701679","-0.00808065700322379","-0.000455473389693189","-0.00181793542985743","0.00206955301606805","0.00139536361821056","-0.00279214942534156","-0.00511399060991121","-0.00230173688844977","-0.00255090029853176","0.00379612783030321","0.0050032322745438","-0.00423295631965299","-0.0141321609136994","0.000920916055979322","-0.00124710384431704","-0.00365831617991477","0.00140074344237915","0.00102927454311229","0.00242699434050779","-0.0034027794598522","-0.0123934091316521","-0.00343412230228776","-0.0145863505492421","-0.000621982600442754","-0.00780840705091889","-0.00449796720002858","-0.00853596173080011","-0.0036060566037546","-0.00652207391040897","-0.00291178857594825","-0.007414764755712","-0.00380085505227112","-0.00865816327351702","8.49492338978507e-05","-0.00859963301291146","-0.00224331955882836","-0.00373860161983168","-0.000401183239264753","-0.00749077996740287","-0.00370736389151983","-0.00989883713077293","-0.00396370793949832","-0.00109042723764855","-0.00526686060860198","-0.00447087971600645","-0.00174961424941813","-0.00584516565112224","-0.00296456067984078","-0.00969684220670979","-0.00374994160534701","-0.00870150337364367","NaN","NaN","-0.0037849398814851","-0.00806961419708303","-0.00253506765701984","-0.00688490763043792","-0.00409463928095683","0.000879807452711775","0.00629013614820855","0.00379219645648555","-0.00505942643927785","-0.00924871628322543","0.000502242284254255","-0.00454222378301209","0.0022960908429347","0.00252246691504212","0.00313134705482779","0.00289678143589486","-0.00138916422783349","0.00338327907165288","-0.00535886241326365","-0.00217566198809157","-0.00148684692700834","-0.00413890743162653","-0.00507254655214245","-0.00950864259106373","-0.0025826315296938","-0.00515268998923943"
"obs.z","-0.549363046863364","-0.74860786366312","0.896856556263658","-0.984541549543824","-1.32510663125686","-0.484218626577044","-1.05528432145421","-0.661188598070526","-1.31350167880516","-2.11243215953829","-0.0918142989741649","0.205614942467283","-1.05808356435583","-1.5166309742348","-0.626523793663102","-1.67517718163127","-0.748090922177041","-1.32319411835262","-1.67612700967324","-2.64266783060309","0.186395429450025","-0.746085461391591","0.418525782271217","-0.472867579628555","-1.12652778177298","-1.77747026769764","-0.553991139060598","-0.368320771508569","-0.59742005058622","-0.830304983809158","-0.194823410586999","-1.4290186013523","-2.36235734890588","-2.04315165329391","-1.62270938980974","-1.82529585519252","-0.325405842576017","-0.474405515502399","-0.57045847385905","-1.42924111640015","-2.3470381719818","-1.2372542484226","-0.81002877984674","-1.47126674576526","-0.947178490539056","-1.27454598893548","-1.52285255444453","-1.45924680460638","-0.295696469736701","-0.726072086004005","-0.340758610182401","-1.76053103054539","0.0376371911377333","-0.608499041794752","-1.31996085718524","-1.48782089694938","0.681285963086066","-0.0502698036653595","-2.02532632230998","-2.06975261395367","-0.691516697285229","-2.05616998214026","-0.16774668477577","-0.557265804576551","-0.00293451730005324","-0.353904360696251","-0.344498926880736","-1.04805100925274","-0.395605481434184","-1.75570744574525","-0.356601379751511","-1.18331692851056","-1.45851839967335","-1.4278404331598","-1.16158278749897","-0.916162089683804","-0.0627682717105826","-0.681077599328347","-0.764752112611397","-0.436617393091337","-1.27418167420907","-1.23539884290975","-0.905311582009361","-0.500382846665606","-2.14623856912421","-0.939981498782367","-1.63228889950888","-1.87341167401204","-1.84660456685416","-1.95850552540963","0.5255396864954","-0.397905348813091","-1.53569414241501","-1.9768536005435","-0.781419728649066","-1.30840426864048","0.191023429408827","-0.460393293894859","-0.568607576292753","-1.25550004365039","-0.366150113721436","-1.30777720396714","-1.23890433718064","-2.4239491851436","0.877743848139756","-0.66369538695579","-0.340653058187602","-0.867979107136052","-1.25013339710301","-1.19984680482534","-0.602261619494795","-1.31270053504803","-1.28380915792509","-1.75532614914133","0.867086155652312","0.0483123945037198",NA,NA,"-0.361599185586843","-1.21331356130468","0.163734368187755","-0.383080633476464","-0.777439369665118","-0.74574721373301","-0.997683950165504","-0.42044468581859","-1.69046540628012","-0.282772683795051","-0.540743275870634","-1.01231705089732","-1.21149647602367","-1.21497111203899","-0.687793727687311","-0.356133919476755","0.326115568964565","-0.0959691461113434","-0.89991810580903","-1.71291498641105","-1.44422613305696","-1.18020891547276","0.143142216957802","-1.02768546701414","0.43882675086093","-0.208572094009408"
"rankLow","307","232","816","166","99","323","141","249","99","11","469","584","138","53","246","48","223","83","55","2","582","222","663","327","131","37","286","364","277","204","408","69","8","17","60","26","370","322","269","73","12","111","216","68","165","91","44","52","381","251","365","32","516","294","96","73","753","492","25","14","245","19","426","288","503","365","356","156","325","29","353","130","48","59","106","180","453","245","229","325","101","102","177","347","13","167","57","22","34","13","695","355","55","23","230","86","565","333","278","106","351","86","119","11","806","261","347","195","105","118","277","82","95","37","795","516","0","0","357","115","555","353","205","223","132","344","52","404","297","156","120","113","256","386","679","487","187","29","72","113","573","157","666","426"
